조사회차,단과대학명,학과명,졸업자_남,졸업자_여,건보가입취업자_남,건보가입취업자_여,교내취업자_남,교내취업자_여,해외취업자_남,해외취업자_여,농림어업종사자_남,농림어업종사자_여,개인창작활동종사자_남,개인창작활동종사자_여,1인창사업자_남,1인창사업자_여,프리랜서_남,프리랜서_여,진학자_남,진학자_여,입대자,취업불가능자_남,취업불가능자_여,외국인유학생_남,외국인유학생_여,제외인정자_남,제외인정자_여,기타_남,기타_여,미상_남,미상_여,입학당시기취업자_남,입학당시기취업자_여,국내진학자_전문대학_남,국내진학자_전문대학_여,국내진학자_대학_남,국내진학자_대학_여,국내진학자_대학원_남,국내진학자_대학원_여,국외진학자_전문대학_남,국외진학자_전문대학_여,국외진학자_대학_남,국외진학자_대학_여,국외진학자_대학원_남,국외진학자_대학원_여
2024-12-31,문과대학,한국어문학과,10,22,6,10,0,0,1,1,0,0,0,0,0,0,1,4,0,3,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024-12-31,문과대학,문화경영학과,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,미래융합대학,소프트웨어융합공학과,29,9,19,8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,19,8,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,녹색금융전공,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,산업보안거버넌스전공,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,언론·홍보학과,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,미래자동차공학전공,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,예술체육대학,시각디자인전공,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,인문대학,경배와찬양학과,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,의과학대학,환경생명과학과,15,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
2024-12-31,미래융합대학,문화융합콘텐츠학과,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,미래융합대학,농생명ICT학과,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,평생교육·다문화교육전공,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,진로·직업상담심리학과,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,IT융합대학,정보통신공학부(정보보안전공),12,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,미래사회융합대학,신산업융합학부(뷰티화장품산업전공),4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,글로벌인문대학,한문학과,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,미술체육대학,라이프스타일디자인학부(섬유·패션디자인전공),5,24,2,8,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,미술체육대학,문화콘텐츠학부(현대조형미디어전공),7,11,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,자연과학.공공보건안전대학,물리학과,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,창의공학디자인융합학과,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,의무석사학위과정,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,아동보육학전공,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,특수체육교육과,47,20,23,7,0,1,0,0,0,0,0,0,1,1,5,3,0,0,1,0,0,0,0,0,0,17,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,미래자동차융합공학과,16,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,스마트IT전공,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,게임소프트웨어전공,17,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,정보보호학전공,40,17,22,11,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,5,0,0,0,7,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,출판미디어공학과,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,만화애니메이션학전공,14,29,3,12,0,0,0,0,0,0,2,3,0,2,1,4,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,골프지도학과,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교육심리상담학과,0,9,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,영유아교육경영학과,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교육행정경영학과,19,27,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교육상담심리학과,50,83,46,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,46,79,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,교수학습컨설팅학과,11,18,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,뷰티비즈니스융합학과,1,8,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,예술대학,공연영상창작학부(공간연출전공),4,18,2,6,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,예술대학,공연영상창작학부(연극전공),26,20,3,4,0,0,0,0,0,0,3,5,1,0,9,5,1,0,1,0,0,1,1,0,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,의과대학,의학부(의학),79,17,20,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,22,0,0,1,1,0,0,33,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,인문대학,아시아문화학부(일본어문학전공),11,16,2,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,경영경제대학,지식경영학부,43,176,41,157,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,17,0,0,41,157,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,경영경제대학,산업보안학과,29,13,20,8,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0
2024-12-31,경영경제대학,응용통계학과,18,22,8,11,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,1,0,0,6,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
2024-12-31,적십자간호대학,간호학과,40,168,23,115,0,1,0,0,0,0,0,0,0,0,2,9,1,3,2,0,0,0,1,0,0,12,39,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0
2024-12-31,예술대학,글로벌예술학부(게임콘텐츠·애니메이션전공),4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,예술대학,음악학부(관현악전공),18,19,3,2,1,0,0,0,0,0,0,0,2,2,2,3,2,4,2,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
2024-12-31,생명공학대학,생명자원공학부(식물시스템과학전공),17,4,6,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,문화연구학과,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,AI학과,26,11,16,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,1,0,2,2,3,1,0,0,0,0,7,3,0,0,0,0,0,0
2024-12-31,단과대구분없음,스포츠산업정보학과,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,음악치료교육전공,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,지식경영전공,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,임상 및 상담심리학 전공,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,기술보호학과,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,관광학부 항공서비스전공,14,76,7,37,0,0,0,9,0,0,0,0,0,0,2,5,1,2,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2024-12-31,단과대구분없음,음악교육학전공,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,경영·행정학,5,8,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공과대학,제약바이오메디컬공학전공,35,43,19,17,1,1,0,0,0,0,0,0,0,0,1,2,3,7,0,0,0,1,0,0,0,10,16,0,0,2,0,0,0,0,0,3,7,0,0,0,0,0,0
2024-12-31,공과대학,바이오산업공학전공,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
2024-12-31,예술대학,공예디자인학과,18,34,1,5,3,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,13,12,0,0,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,예술대학,만화애니메이션학과,10,27,2,4,2,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,이공대학,건축공학과,32,4,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,이공대학,반도체공학과,9,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,이공대학,응용화학과,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,인문사회대학,지적학과,24,35,12,14,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2024-12-31,인문사회대학,지적학전공,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,비즈니스대학,무역학전공,1,10,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,역사교육과,16,16,2,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,컨템포러리미디어뮤직학과,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,아동보육학과,15,269,6,205,0,1,0,0,0,0,0,0,0,6,2,6,1,5,2,0,0,0,1,0,0,4,43,0,2,2,127,0,2,1,0,0,3,0,0,0,0,0,0
2024-12-31,문화예술대학,패션디자인및브랜딩학과,5,23,4,9,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,국제물류대학,중국학전공,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,국제물류대학,경영학과,25,26,7,12,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,6,9,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,사회서비스대학,아동·청소년교육상담학과,4,24,2,12,1,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,융합과학대학,의료홍보미디어학과,8,34,5,21,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,2,8,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,임상약학전공,2,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공과대학,전자전기공학과,46,13,14,4,0,0,0,0,0,0,0,0,1,0,1,0,29,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,8,0,0,0,0,0,0
2024-12-31,단과대구분없음,건축공학부,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,에너지신소재화학공학부,57,30,38,18,0,1,1,0,0,0,0,0,0,0,3,1,11,6,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0
2024-12-31,단과대구분없음,전기ㆍ전자ㆍ통신공학과,12,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,IT융합소프트웨어공학과,14,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,AI첨단기술학과,15,12,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,사범대학,중국어교육과,1,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,서양어대학,프랑스어과,10,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,서양어대학,FATI전공,3,14,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2024-12-31,서양어대학,스칸디나비아어과,11,28,7,12,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-31,인문대학,언어인지과학과,11,28,3,11,0,0,0,0,0,0,0,0,1,0,1,5,2,3,1,0,0,0,0,0,0,3,9,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0
2024-12-31,인문대학,지식콘텐츠전공,4,8,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,통번역대학,말레이·인도네시아어통번역학과,13,11,6,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,국제지역대학,프랑스학과,16,27,10,15,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,언어인지과학과,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-12-31,단과대구분없음,중동아프리카학과,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,Department of ELT Materials & Technology,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,단과대구분없음,관광경영전공,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,항공교통물류전공,8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,공과대학,토목·환경공학전공,22,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024-12-31,사회과학대학,아동복지학과,6,32,3,21,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2024-12-31,사회과학대학,행정·경찰학과,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,생명ㆍ나노과학대학,수학과,18,11,7,3,1,1,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,생명ㆍ나노과학대학,간호학과,11,50,8,28,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,스마트융합대학,빅데이터응용학과,9,13,4,10,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,코스메틱사이언스학과,1,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,국제어문학부,9,30,5,7,1,2,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,2,0,0,2,12,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
2024-12-31,단과대구분없음,창의융합교육원(인문사회),2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,공간설계공학과,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,스마트모빌리티융합대학,글로벌비즈니스학부,27,19,15,8,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,5,3,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,스마트모빌리티융합대학,기계자동차로봇공학부,94,6,70,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,스마트모빌리티융합대학,전기전자공학과,52,2,26,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,16,0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2024-12-31,웰니스지역공헌대학,토목공학과,23,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-31,정보과학대학,스마트IoT전공,21,5,10,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,7,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0
2024-12-31,정보과학대학,빅데이터전공,77,27,37,17,0,0,0,0,0,0,0,0,1,0,3,3,12,1,1,0,0,2,0,0,0,21,6,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,나노-메디컬 디바이스공학협동과정,1,5,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-31,단과대구분없음,재활치료학협동과정,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,임상치과교정학과,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,구강보건의료학과,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,아동·청소년복지학과,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,피부미용화장품과학과,2,19,1,7,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,단과대구분없음,경호비서학과,14,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,Hans 국제항공대학,공항홍보전공,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,Hans 국제항공대학,공항토목전공,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,Hans 국제항공대학,무인항공기학과,41,4,23,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,0
